Data Analyst - (2-4 yrs of experience),Knowledge Foundry Business Solutions,,,https://www.naukri.com/job-listings-data-analyst-2-4-yrs-of-experience-knowledge-foundry-business-solutions-pvt-ltd-bangalore-bengaluru-2-to-4-years-171022006831,2-4 Yrs,4 Days Ago,Not disclosed,Bangalore/Bengaluru,"['MS Excel', 'Communication skills', 'Data Visualization', 'SQL']"
Data Analyst,Jiosaavn,3.7,(15 Reviews),https://www.naukri.com/job-listings-data-analyst-saavn-media-pvt-ltd-gurgaon-gurugram-3-to-4-years-181022500850,3-4 Yrs,3 Days Ago,Not disclosed,Gurgaon/Gurugram,"['Communication Skills', 'Customer Experience', 'Advanced Analytics', 'Data Analysis', 'Data Mining', 'Data Analyst', 'Tableau', 'Machine Learning']"
Engineer Data Analyst,Valeo,3.9,(682 Reviews),https://www.naukri.com/job-listings-engineer-data-analyst-valeo-india-pvt-ltd-chennai-1-to-4-years-151022501971,1-4 Yrs,6 Days Ago,Not disclosed,Chennai,"['Text mining', 'PDF', 'Data quality', 'Natural language processing', 'Data mining', 'Information technology', 'SQL', 'Data extraction']"
Lead Data Analyst - Customer Analytics | Northern Tool & Equipments,Talent500,3.2,(13 Reviews),https://www.naukri.com/job-listings-lead-data-analyst-customer-analytics-northern-tool-equipments-talent500-tech-india-private-limited-hyderabad-secunderabad-4-to-9-years-141022011607,4-9 Yrs,7 Days Ago,Not disclosed,Hyderabad/Secunderabad,['SAS']
Strategy Analyst- Data Analytics,Barclays Shared Services (bss),4.2,(1007 Reviews),https://www.naukri.com/job-listings-strategy-analyst-data-analytics-barclays-global-service-centre-private-limited-noida-2-to-7-years-090922005849,2-7 Yrs,1 Day Ago,Not disclosed,Noida,"['sas', 'Strategy Formulation', 'Business Optimization', 'Data Analytics', 'SQL', 'python', 'data science', 'Statistical Modeling']"
Data Analyst,Haleon,3.5,(2 Reviews),https://www.naukri.com/job-listings-data-analyst-haleon-hyderabad-secunderabad-4-to-6-years-181022502006,4-6 Yrs,3 Days Ago,Not disclosed,Hyderabad/Secunderabad,"['Procurement', 'Excel', 'Data management', 'Equity', 'Clinical trials', 'Healthcare', 'Data quality', 'Operations']"
Business / Data Analyst,CliqHR Recruitment Services,,,https://www.naukri.com/job-listings-business-data-analyst-cliqhr-recruitment-services-pune-8-to-9-years-141022916953,8-9 Yrs,7 Days Ago,Not disclosed,Pune,"['Data Analysis', 'R', 'Tableau', 'Excel', 'SQL', 'Big data', 'Spark', 'Python']"
Business Analyst- Data Platform 2023 PDT | 8-13 Years | Bangalore,Techstar IT Services Pvt. Ltd.,,,https://www.naukri.com/job-listings-business-analyst-data-platform-2023-pdt-8-13-years-bangalore-techstar-it-services-pvt-ltd-bangalore-bengaluru-8-to-13-years-191022611595,8-13 Yrs,2 Days Ago,Not disclosed,Bangalore/Bengaluru,"['Cargo', 'Business Analyst', 'stakeholders']"
Business Analyst- Data Platform 2023 PDT | 8-13 Years | Bangalore,Techstar IT Services Pvt. Ltd.,,,https://www.naukri.com/job-listings-business-analyst-data-platform-2023-pdt-8-13-years-bangalore-techstar-it-services-pvt-ltd-bangalore-bengaluru-8-to-13-years-191022011594,8-13 Yrs,2 Days Ago,Not disclosed,Bangalore/Bengaluru,"['Cargo', 'Business Analyst', 'stakeholders']"
Business Data Analyst,ReSource Pro,4.2,(132 Reviews),https://www.naukri.com/job-listings-business-data-analyst-resource-pro-remote-2-to-7-years-071022501213,2-7 Yrs,14 Days Ago,Not disclosed,Remote,"['Data migration', 'Quality standards', 'Statistical analysis', 'Data modeling', 'Business Data Analyst', 'data mapping', 'Operations', 'Analytics']"
SAP Master Data Governance MDG Tool Business Analyst,Accenture,4.2,(32017 Reviews),https://www.naukri.com/job-listings-sap-master-data-governance-mdg-tool-business-analyst-accenture-solutions-pvt-ltd-gurgaon-gurugram-4-to-6-years-141022915103,4-6 Yrs,7 Days Ago,Not disclosed,Gurgaon/Gurugram,"['SAP', 'Team management', 'Data management', 'Consulting', 'Troubleshooting', 'management', 'Written', 'IT Skills']"
Data Analyst,Greencross Export,,,https://www.naukri.com/job-listings-data-analyst-greencross-export-private-limited-ahmedabad-0-to-1-years-151022006242,0-1 Yrs,6 Days Ago,"1,75,000 - 2,25,000 PA.",Ahmedabad,"['Word and other Microsoft tools knowledge', 'data analysis', 'Have Excellent Excel', 'market analysis']"
Senior Data Analyst,Cleint of Vision Unlimited,,,https://www.naukri.com/job-listings-senior-data-analyst-cleint-of-vision-unlimited-mohali-chandigarh-2-to-7-years-051120601132,2-7 Yrs,4 Days Ago,"4,00,000 - 6,50,000 PA.","Mohali, Chandigarh","['Business Analytics', 'Data Analysis', 'kpo', 'Reporting', 'Data Analytics']"
Senior Data Analyst | HyVee,Talent500,3.2,(13 Reviews),https://www.naukri.com/job-listings-senior-data-analyst-hyvee-talent500-tech-india-private-limited-bangalore-bengaluru-6-to-8-years-131022000193,6-8 Yrs,9 Days Ago,Not disclosed,Bangalore/Bengaluru,['SQL']
Sr. Data Analyst- Collection Analytics,Vantageiq Technologies Opc,,,https://www.naukri.com/job-listings-sr-data-analyst-collection-analytics-vantageiq-technologies-opc-private-limited-pune-2-to-5-years-150922003588,2-5 Yrs,12 Days Ago,Not disclosed,Pune,"['python', 'credit cards', 'statistical modeling', 'Tableau', 'SQL', 'r python', 'data analysis', 'quatitative analysis']"
Senior Data Analyst,Vconstruct,4.3,(51 Reviews),https://www.naukri.com/job-listings-senior-data-analyst-vconstruct-private-limited-pune-3-to-6-years-111022916424,3-6 Yrs,10 Days Ago,Not disclosed,Pune,"['Power Bi', 'SQL', 'Data Analytics', 'Data Validation', 'SSRS', 'R Language', 'SQL Queries', 'Tableau']"
Senior Data Analyst,Silicon Labs,4.3,(12 Reviews),https://www.naukri.com/job-listings-senior-data-analyst-silicon-laboratories-hyderabad-secunderabad-2-to-5-years-071022500481,2-5 Yrs,14 Days Ago,Not disclosed,Hyderabad/Secunderabad,"['Wireless', 'Senior Data Analyst', 'Equity', 'market data', 'Data Analyst', 'Data analytics', 'data visualization', 'CRM']"
Senior Data Management Analyst,Wells Fargo,4.2,(3409 Reviews),https://www.naukri.com/job-listings-senior-data-management-analyst-wells-fargo-india-solutions-pvt-ltd-bangalore-bengaluru-4-to-7-years-191022500877,4-7 Yrs,2 Days Ago,Not disclosed,Bangalore/Bengaluru,"['Data management', 'Analytical', 'Agile', 'Data quality', 'Visio', 'microsoft', 'Operations', 'Monitoring']"
Senior Data Analyst,Lithium Urban Technologies,4.2,(40 Reviews),https://www.naukri.com/job-listings-senior-data-analyst-lithium-urban-technologies-pvt-ltd-bangalore-bengaluru-4-to-8-years-131022008184,4-8 Yrs,8 Days Ago,"9,00,000 - 12,00,000 PA.",Bangalore/Bengaluru,"['data analysis', 'sql', 'business analysis']"
Senior HR Data Analyst Role @ FourKites,Fourkites,3.7,(17 Reviews),https://www.naukri.com/job-listings-senior-hr-data-analyst-role-fourkites-fourkites-india-pvt-ltd-chennai-6-to-9-years-061022001704,6-9 Yrs,15 Days Ago,Not disclosed,Chennai,"['excel', 'data management', 'HRIS', 'IT Skills', 'Tableau', 'Power BI']"
Senior Analyst - Data Management,Accenture,4.2,(32017 Reviews),https://www.naukri.com/job-listings-senior-analyst-data-management-accenture-solutions-pvt-ltd-bangalore-bengaluru-5-to-8-years-141022914856,5-8 Yrs,7 Days Ago,Not disclosed,Bangalore/Bengaluru,"['Publishing', 'Data management', 'Artificial Intelligence', 'Consulting', 'SQL', 'Architecture', 'Senior management', 'Database management system']"
Senior Analyst - Data Management,Accenture,4.2,(32017 Reviews),https://www.naukri.com/job-listings-senior-analyst-data-management-accenture-solutions-pvt-ltd-bangalore-bengaluru-5-to-8-years-141022914621,5-8 Yrs,7 Days Ago,Not disclosed,Bangalore/Bengaluru,"['Publishing', 'Data management', 'Consulting', 'Analytics', 'SQL', 'IT Skills', 'Artificial Intelligence', 'Cloud']"
Data Analyst|2-4 yrs Exp|Sal up To 12LPA| WFH,Adecco India Private Limited   ,,,https://www.naukri.com/job-listings-data-analyst-2-4-yrs-exp-sal-up-to-12lpa-wfh-adecco-india-private-limited-mumbai-hyderabad-secunderabad-chennai-2-to-4-years-131022008589,2-4 Yrs,8 Days Ago,"8,00,000 - 12,00,000 PA.","Temp. WFH - Mumbai, Hyderabad/Secunderabad, Chennai","['Insight Generation', 'Power Bi Dashboards', 'Data Management', 'Data Analysis', 'Tableau', 'powerpoint', 'Hadoop', 'Power BI']"
"Data Analyst (Pyspark, Scala, Kafka)",Persistent,4.1,(1567 Reviews),https://www.naukri.com/job-listings-data-analyst-pyspark-scala-kafka-persistent-systems-limited-bangalore-bengaluru-8-to-12-years-191022010667,8-12 Yrs,2 Days Ago,Not disclosed,Bangalore/Bengaluru,"['IT Skills', 'Python', 'Tableau', 'Jupyter Notebooks', 'SQL Skills']"
HR Data Analyst,Hitachi Ltd.,4.0,(4635 Reviews),https://www.naukri.com/job-listings-hr-data-analyst-hitachi-ltd-new-delhi-2-to-4-years-101022501496,2-4 Yrs,11 Days Ago,Not disclosed,New Delhi,"['Data analysis', 'Data validation', 'Healthcare', 'data integrity', 'healthcare analytics', 'HR', 'Japanese', 'Statistics']"
HR Data Analyst,Hitachi Ltd.,4.0,(4635 Reviews),https://www.naukri.com/job-listings-hr-data-analyst-hitachi-ltd-hyderabad-secunderabad-3-to-6-years-101022501495,3-6 Yrs,11 Days Ago,Not disclosed,Hyderabad/Secunderabad,"['Data analysis', 'Data validation', 'Healthcare', 'data integrity', 'healthcare analytics', 'HR', 'Japanese', 'Statistics']"
"CA,CA intern, Accountant, Data Analyst, MIS, Tele Caller & Credit.",Grow Money Capital,,,https://www.naukri.com/job-listings-ca-ca-intern-accountant-data-analyst-mis-tele-caller-credit-grow-money-capital-private-limited-delhi-ncr-2-to-7-years-141022017036,2-7 Yrs,7 Days Ago,"5,00,000 - 15,00,000 PA.",Delhi / NCR(Barakhamba Road),"['Data Analyst', 'Collection Management', 'CA intern', 'Accountant', 'Recovery Operations', 'MIS &Tele Caller', 'Collections', 'Recovery']"
Senior Data Research Analyst,Morningstar,4.3,(447 Reviews),https://www.naukri.com/job-listings-senior-data-research-analyst-morningstar-india-p-ltd-mumbai-0-to-3-years-050822502204,0-3 Yrs,30+ Days Ago,Not disclosed,Mumbai,"['Manager Quality Assurance', 'Data management', 'Analytical', 'Data collection', 'GAAP', 'Data quality', 'IFRS', 'Continuous improvement']"
Informatica Business/Data Analyst,Qentelli,4.7,(135 Reviews),https://www.naukri.com/job-listings-informatica-business-data-analyst-qentelli-solutions-private-limited-hyderabad-secunderabad-7-to-12-years-201022605442,7-12 Yrs,1 Day Ago,"15,00,000 - 20,00,000 PA.",Temp. WFH - Hyderabad/Secunderabad,"['Informatica Mdm', 'Agile Methodology', 'Oracle Database', 'Waterfall Methodology', 'SQL', 'IT Skills', 'Software Development', 'Testing']"
Informatica Business/Data Analyst,Qentelli,4.7,(135 Reviews),https://www.naukri.com/job-listings-informatica-business-data-analyst-qentelli-solutions-private-limited-hyderabad-secunderabad-7-to-12-years-201022005440,7-12 Yrs,1 Day Ago,"15,00,000 - 20,00,000 PA.",Temp. WFH - Hyderabad/Secunderabad,"['Informatica Mdm', 'Agile Methodology', 'Oracle Database', 'Waterfall Methodology', 'SQL', 'API Frameworks', 'Azure Devops']"
Business Analyst - Big Data,Societe Generale,3.9,(1351 Reviews),https://www.naukri.com/job-listings-business-analyst-big-data-societe-generale-global-solution-centre-bangalore-bengaluru-6-to-11-years-181022500287,6-11 Yrs,3 Days Ago,Not disclosed,Bangalore/Bengaluru,"['Bigdata', 'Agile', 'HDFS', 'written communication', 'Scrum', 'Hive', 'verbal', 'JIRA']"
Jr Data Analyst,Institutional Shareholder Services,3.5,(29 Reviews),https://www.naukri.com/job-listings-jr-data-analyst-institutional-shareholder-services-inc-mumbai-0-to-2-years-240322500880,0-2 Yrs,30+ Days Ago,Not disclosed,Mumbai,"['Root cause analysis', 'Corporate governance', 'Analytical', 'Data collection', 'ISS', 'MS Office', 'Financial services', 'Monitoring']"
Jr. Data Analyst,Institutional Shareholder Services,3.5,(29 Reviews),https://www.naukri.com/job-listings-jr-data-analyst-institutional-shareholder-services-inc-mumbai-0-to-2-years-070421500923,0-2 Yrs,30+ Days Ago,Not disclosed,Mumbai,"['Claims', 'Corporate governance', 'Business research', 'Analytical', 'Data collection', 'ISS', 'MS Office', 'Financial services']"
Data Analyst,Thrillophilia,3.1,(62 Reviews),https://www.naukri.com/job-listings-data-analyst-thrillophilia-jaipur-0-to-3-years-111220500949,0-3 Yrs,30+ Days Ago,Not disclosed,Jaipur,"['Business objects', 'PDF', 'Database design', 'Process improvement', 'Data collection', 'Data Analyst', 'Data analytics', 'Data mining']"
data analyst / data analytics - US MNC (analytics),Aspyra HR Services  ,,,https://www.naukri.com/job-listings-data-analyst-data-analytics-us-mnc-analytics-aspyra-hr-services-gurgaon-gurugram-bangalore-bengaluru-2-to-7-years-171022001339,2-7 Yrs,4 Days Ago,"12,00,000 - 22,00,000 PA.","Temp. WFH - Gurgaon/Gurugram, Bangalore/Bengaluru","['sql', 'Business Intelligence', 'python', 'data analytics', 'data analysis', 'sas', 'Credit Risk Modelling', 'Collections Strategy']"
Lead Data Analyst - US MNC (analytics),Aspyra HR Services  ,,,https://www.naukri.com/job-listings-lead-data-analyst-us-mnc-analytics-aspyra-hr-services-gurgaon-gurugram-bangalore-bengaluru-5-to-10-years-171022001295,5-10 Yrs,4 Days Ago,"20,00,000 - 35,00,000 PA.","Temp. WFH - Gurgaon/Gurugram, Bangalore/Bengaluru","['sql', 'Business Intelligence', 'python', 'data analysis', 'SAS', 'Credit Card Analytics', 'power bi', 'Credit Risk Modelling']"
Data Analyst,SUN CONSULTANTS  ,,,https://www.naukri.com/job-listings-data-analyst-sun-consultants-thane-4-to-6-years-240822006673,4-6 Yrs,2 Days Ago,"4,00,000 - 8,00,000 PA.",Thane,"['Excel', 'SQL', 'Data Analysis', 'Data Analyst']"
"Team Lead, Data Analyst, SQL, Agile, Finance",State Street,3.8,(1456 Reviews),https://www.naukri.com/job-listings-team-lead-data-analyst-sql-agile-finance-statestreet-global-advisor-pvt-ltd-bangalore-bengaluru-4-to-8-years-121022500051,4-8 Yrs,9 Days Ago,Not disclosed,Bangalore/Bengaluru,"['Data analysis', 'Business analysis', 'MIS', 'Data Analyst', 'Data quality', 'Gap analysis', 'Continuous improvement', 'Operations']"
Data Analyst,Ckuens Analytics,,,https://www.naukri.com/job-listings-data-analyst-ckuens-analytics-private-limited-bangalore-bengaluru-2-to-5-years-101022004848,2-5 Yrs,11 Days Ago,Not disclosed,Temp. WFH - Bangalore/Bengaluru,"['Data Science', 'Credit Risk Management', 'Python Data Analytics', 'Statistical Modeling', 'Machine Learning', 'analytical', 'Predictive Modeling', 'Fraud Management System']"
Data Analyst/Product Analyst - Tableau/Python,Benchire,4.8,(3 Reviews),https://www.naukri.com/job-listings-data-analyst-product-analyst-tableau-python-benchire-bangalore-bengaluru-3-to-6-years-071022915277,3-6 Yrs,14 Days Ago,Not disclosed,Bangalore/Bengaluru,"['Python', 'Product Analyst', 'Reporting Analytics', 'Business Analyst', 'Data Analyst', 'Tableau', 'Analytics', 'SQL']"
Data Management - Data Analyst-IT II,Varite,3.8,(79 Reviews),https://www.naukri.com/job-listings-data-management-data-analyst-it-ii-varite-bangalore-bengaluru-3-to-5-years-121022500910,3-5 Yrs,9 Days Ago,Not disclosed,Bangalore/Bengaluru,"['IT Analyst', 'Interpersonal skills', 'Excel', 'Data management', 'Data quality', 'Data Analyst', 'SQL']"
"Data Analyst, Digital Finance",Novartis Healthcare,4.2,(269 Reviews),https://www.naukri.com/job-listings-data-analyst-digital-finance-novartis-healthcare-pvt-ltd-hyderabad-secunderabad-1-to-4-years-121022500953,1-4 Yrs,9 Days Ago,Not disclosed,Hyderabad/Secunderabad,"['Data modeling', 'Coding', 'Resource allocation', 'Machine learning', 'Data analytics', 'Data mining', 'SQL', 'Python']"
Data Analyst,H K Jewels,3.2,(35 Reviews),https://www.naukri.com/job-listings-data-analyst-h-k-jewels-pvt-ltd-surat-mumbai-all-areas-3-to-8-years-150922004706,3-8 Yrs,14 Days Ago,Not disclosed,"Surat, Mumbai (All Areas)","['Excel', 'data analytics', 'PowerBI', 'data science', 'Qlik']"
Data Analyst,REGAAL RESOURCES LIMITED   ,2.6,(7 Reviews),https://www.naukri.com/job-listings-data-analyst-regaal-resources-limited-kolkata-2-to-4-years-111022008462,2-4 Yrs,10 Days Ago,"2,00,000 - 4,00,000 PA.",Kolkata,"['Excel', 'MIS', 'Data Management', 'Data Extraction', 'Data Analytics', 'report preparation', 'Data Analysis', 'Data']"
SAS Data Analyst,VIAPROM Analytics,,,https://www.naukri.com/job-listings-sas-data-analyst-viaprom-analytics-mumbai-2-to-3-years-071022911782,2-3 Yrs,14 Days Ago,Not disclosed,Mumbai,"['SAS', 'Excel', 'data analytics', 'SAS Data Analyst', 'SQL']"
Battery Data Analyst,Auto India,4.7,(4 Reviews),https://www.naukri.com/job-listings-battery-data-analyst-auto-motive-power-inc-bangalore-bengaluru-4-to-6-years-111022502235,4-6 Yrs,10 Days Ago,Not disclosed,Bangalore/Bengaluru,"['data services', 'pricing analysis', 'big data analytics', 'Cloud', 'Machine learning', 'Data Analyst', 'Data analytics', 'big data']"
"Data Analyst - Snowflake, Cloud",Coforge,3.8,(971 Reviews),https://www.naukri.com/job-listings-data-analyst-snowflake-cloud-coforge-noida-greater-noida-bangalore-bengaluru-6-to-8-years-141022502175,6-8 Yrs,7 Days Ago,Not disclosed,"Noida, Greater Noida, Bangalore/Bengaluru","['Snowflake', 'Data Warehouse', 'Azure', 'AWS', 'analytical', 'Data Integration', 'Data Lake', 'Agile']"
Data Specialist/Junior Data analyst,Fidelity International,4.3,(302 Reviews),https://www.naukri.com/job-listings-data-specialist-junior-data-analyst-fil-india-business-and-research-services-private-limited-gurgaon-gurugram-2-to-5-years-181022914879,2-5 Yrs,3 Days Ago,Not disclosed,Gurgaon/Gurugram,"['equity valuation', 'Data analyst', 'Excel', 'Bloomberg', 'VBA', 'FactSet', 'app analytics', 'Technical Analysis']"
Junior Data Analyst,V2 Technologies,4.5,(3 Reviews),https://www.naukri.com/job-listings-junior-data-analyst-v2-technologies-new-delhi-1-to-2-years-181022502204,1-2 Yrs,3 Days Ago,Not disclosed,New Delhi,"['data analysis', 'GCP', 'Google Data studio', 'cloud', 'Power BI', 'SQL queries', 'AWS', 'Tableau']"
Data Scientist/Analyst - BFSI,Human Tree India,,,https://www.naukri.com/job-listings-data-scientist-analyst-bfsi-human-tree-india-mumbai-thane-navi-mumbai-3-to-5-years-221022901443,3-5 Yrs,Just Now,Not disclosed,"Mumbai, Thane, Navi Mumbai","['data mining', 'Java', 'R', 'C++', 'Power BI', 'Data Scientist', 'Scala', 'Hadoop']"
Data Analyst,P. S International Hr Consultants,4.6,(3 Reviews),https://www.naukri.com/job-listings-data-analyst-p-s-international-hr-consultants-mumbai-0-to-4-years-081022500461,0-4 Yrs,13 Days Ago,Not disclosed,Mumbai,"['Automation', 'Networking', 'Configuration management', 'Agile', 'Workflow', 'Visual Studio', 'SSIS', 'microsoft']"
ASSISTANT DATA ANALYST,Aditya Pharmacy,1.9,(2 Reviews),https://www.naukri.com/job-listings-assistant-data-analyst-aditya-pharmacy-hyderabad-secunderabad-0-to-2-years-231221500803,0-2 Yrs,30+ Days Ago,Not disclosed,Hyderabad/Secunderabad,['Data Analyst']
Reference Data Analyst,Deutsche Bank,4.2,(2163 Reviews),https://www.naukri.com/job-listings-reference-data-analyst-deutsche-bank-jaipur-0-to-6-years-100822500674,0-6 Yrs,30+ Days Ago,Not disclosed,Jaipur,"['Front office', 'Automation', 'Team management', 'Fixed income', 'SSI', 'Swaps', 'Data Analyst', 'Cam']"
Data Analyst,MG plc,4.0,(4 Reviews),https://www.naukri.com/job-listings-data-analyst-mg-plc-mumbai-0-to-3-years-141022502801,0-3 Yrs,7 Days Ago,Not disclosed,Mumbai,"['Data analysis', 'Manager Internal Audit', 'Assurance', 'Networking', 'Business analytics', 'Analytical', 'Asset management', 'Risk management']"
Senior Data Analyst - KPO,Huquo Consulting Pvt. Ltd,,,https://www.naukri.com/job-listings-senior-data-analyst-kpo-huquo-consulting-pvt-ltd-gurgaon-gurugram-bangalore-bengaluru-7-to-12-years-071022909009,7-12 Yrs,14 Days Ago,Not disclosed,"Gurgaon/Gurugram, Bangalore/Bengaluru","['Data Analysis', 'Data model', 'Pyspark', 'SQL queries', 'Data management', 'Scala', 'Banking', 'Hadoop']"
